target,placement_day,cancellation_day,distance_(km),placement_hours,placement_minutes,placement_seconds,cancellation_hours,cancellation_minutes,cancellation_seconds,personal_or_business_Personal,personal_or_business_nan,vehicle_type_Standard Bike,vehicle_type_nan,standard_or_express_Standard,standard_or_express_nan,platform_android,platform_desktop,platform_ios,platform_peer_web,platform_nan,cancelled_by_Staff,cancelled_by_nan,scheduled_Scheduled,scheduled_nan,placement_day_freq_encode,cancellation_day_freq_encode,placement_hours_freq_encode,placement_minutes_freq_encode,placement_seconds_freq_encode,cancellation_hours_freq_encode,cancellation_minutes_freq_encode,cancellation_seconds_freq_encode
0.0,5,5,152,10,29,10,10,37,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,127,127,532,97,110
0.0,5,5,17,17,3,2,17,7,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,345,113,119,436,109,100
0.0,5,5,15,10,14,46,10,17,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,633,101,96,532,109,94
0.0,5,5,4,15,32,23,15,44,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,748,109,118,718,123,89
2.0,5,5,1,11,54,32,11,57,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,700,132,111,613,101,94
3.0,5,6,6,19,13,56,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,306,133,118,95,333,411,205
1.0,5,5,16,17,46,34,17,51,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,345,114,100,436,114,118
0.0,5,5,9,17,51,3,19,18,36,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,345,113,102,182,114,122
2.0,5,5,9,13,47,27,13,48,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,670,122,112,631,103,124
1.0,5,5,13,10,34,34,10,54,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,102,100,532,109,96
0.0,5,5,6,10,44,14,10,51,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,633,114,108,532,114,94
0.0,5,5,11,15,33,37,15,50,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,748,114,100,718,128,103
2.0,5,5,36,12,48,54,13,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,124,125,631,109,103
1.0,5,5,4,9,31,23,9,41,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,464,112,118,421,108,111
3.0,5,5,9,14,27,27,14,30,22,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,689,720,679,102,112,622,103,102
0.0,5,5,14,13,4,7,13,28,47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,670,112,100,631,111,96
0.0,5,5,13,17,44,0,17,50,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,345,114,115,436,128,94
0.0,5,5,10,12,39,13,12,46,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,100,125,658,105,113
3.0,5,5,4,14,21,29,15,29,43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,679,97,111,718,133,120
0.0,5,5,6,15,20,1,17,11,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,748,118,113,436,107,84
0.0,5,5,15,18,43,42,18,49,57,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,229,112,103,277,110,111
1.0,5,5,20,13,38,54,13,39,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,670,98,125,631,97,108
3.0,5,5,13,6,53,41,15,14,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,51,117,104,718,113,118
0.0,5,5,21,12,38,39,13,14,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,686,98,119,631,113,102
0.0,5,5,12,13,45,35,13,53,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,670,119,116,631,87,122
1.0,5,5,0,13,40,45,13,48,49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,670,105,124,631,103,142
0.0,5,5,128,10,15,57,10,18,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,633,114,115,532,114,118
0.0,5,5,13,16,42,44,17,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,572,101,121,436,125,116
2.0,5,5,19,19,26,29,19,26,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,133,101,111,182,100,118
2.0,5,5,14,11,55,5,11,55,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,700,101,136,613,99,111
1.0,5,5,6,11,30,40,11,37,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,126,96,613,97,102
0.0,5,5,6,14,15,0,14,22,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,679,114,115,622,125,128
3.0,5,6,24,9,34,35,10,25,43,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,689,306,464,102,116,532,123,120
0.0,5,5,7,11,13,7,11,13,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,700,118,100,613,97,96
3.0,5,5,8,10,48,44,11,17,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,633,124,121,613,109,115
3.0,5,5,36,10,41,11,10,49,18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,689,720,633,103,137,532,110,111
0.0,5,5,12,11,30,14,12,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,126,108,658,89,103
3.0,5,5,1,8,57,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,689,720,328,99,102,421,411,205
0.0,5,5,34,11,48,46,12,37,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,124,96,658,97,100
0.0,5,5,3,11,42,30,12,5,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,101,102,658,107,113
5.0,5,5,9,11,30,49,14,6,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,126,108,622,107,119
0.0,5,5,11,11,50,49,12,32,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,128,108,658,103,115
5.0,5,5,14,11,55,47,12,17,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,700,101,104,658,109,113
0.0,5,5,4,11,48,20,12,54,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,124,122,658,109,104
4.0,5,5,28,14,28,47,16,15,48,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,689,720,679,113,104,662,89,113
0.0,5,5,12,15,7,55,15,29,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,748,106,110,718,133,142
0.0,5,5,7,11,5,28,11,12,20,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,700,93,86,613,106,102
3.0,5,5,34,10,36,10,10,38,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,689,720,633,98,127,532,112,119
2.0,5,5,18,16,59,33,17,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,572,99,112,436,110,89
1.0,5,5,13,7,52,17,7,53,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,127,116,112,96,87,95
4.0,5,5,18,12,59,43,14,49,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,689,720,686,99,108,622,110,108
5.0,5,5,8,20,12,32,20,31,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,80,95,111,90,92,128
6.0,5,5,4,11,42,38,12,13,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,700,101,137,658,97,128
0.0,5,5,18,11,51,27,11,58,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,113,112,613,118,104
0.0,5,5,3,11,6,0,11,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,113,115,613,113,110
0.0,5,5,17,8,52,38,9,12,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,328,116,137,421,106,119
1.0,5,5,14,11,48,13,11,51,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,124,125,613,114,90
6.0,5,5,6,11,48,26,12,14,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,700,124,129,658,113,102
0.0,5,5,13,11,50,6,11,53,47,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,700,128,125,613,87,96
3.0,5,5,50,10,17,56,10,33,56,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,689,720,633,120,95,532,112,132
0.0,5,5,15,11,16,24,11,31,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,99,92,613,92,92
0.0,5,5,12,12,6,1,12,32,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,113,113,658,103,151
0.0,5,5,4,8,54,31,9,11,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,328,132,122,421,107,92
6.0,5,5,10,11,33,57,13,41,19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,700,114,115,631,108,102
0.0,5,5,18,11,1,40,11,42,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,112,96,613,93,122
1.0,5,5,5,12,4,28,12,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,112,86,658,90,95
2.0,5,5,8,11,3,27,11,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,113,112,613,107,116
1.0,5,5,46,9,47,51,9,50,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,464,122,107,421,128,122
1.0,5,5,6,9,19,42,9,33,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,464,94,103,421,112,119
0.0,5,5,13,21,4,54,21,13,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,68,112,125,56,97,93
1.0,5,5,6,13,34,2,13,37,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,670,102,119,631,97,118
0.0,5,5,11,12,55,8,14,29,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,101,99,622,133,94
5.0,5,5,18,11,9,25,11,52,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,108,96,613,97,96
5.0,5,5,12,11,11,13,11,47,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,119,125,613,102,94
0.0,5,5,24,8,0,29,8,7,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,328,126,111,240,109,100
0.0,5,5,7,11,13,13,11,22,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,118,125,613,125,100
0.0,5,5,6,11,27,23,11,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,102,118,613,103,205
5.0,5,5,11,13,38,51,14,20,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,670,98,107,622,114,128
0.0,5,5,22,11,28,31,11,33,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,113,122,613,112,132
1.0,5,5,15,7,32,42,7,33,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,127,109,103,96,112,124
1.0,5,5,28,11,6,40,11,41,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,113,96,613,108,119
0.0,5,5,5,11,9,44,12,12,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,108,121,658,106,128
3.0,5,5,1,8,40,7,8,41,59,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,689,720,328,105,100,240,108,118
0.0,5,5,21,10,53,13,12,30,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,633,117,125,658,103,122
0.0,5,5,2,10,39,54,10,46,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,100,125,532,105,100
0.0,5,5,11,11,26,11,11,51,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,101,137,613,114,96
0.0,5,5,15,11,15,20,11,31,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,114,122,613,92,122
0.0,5,5,8,11,29,52,12,4,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,127,95,658,89,128
0.0,5,5,4,11,42,17,12,58,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,101,112,658,118,99
5.0,5,5,15,7,27,1,7,30,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,127,102,113,96,103,94
3.0,5,5,3,13,27,25,13,35,19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,670,102,96,631,100,102
3.0,5,6,0,17,9,28,8,51,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,689,306,345,108,86,240,114,113
3.0,5,0,17,11,1,55,9,23,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,689,917,700,112,110,421,120,116
6.0,5,5,6,11,18,18,12,37,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,700,104,122,658,97,111
5.0,5,5,17,11,55,1,11,55,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,101,113,613,99,111
1.0,5,5,15,12,3,18,13,8,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,113,122,631,102,111
0.0,5,5,8,12,9,46,12,13,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,686,108,96,658,97,102
1.0,5,5,2,10,47,18,10,47,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,633,122,122,532,102,118
1.0,5,5,13,10,52,3,10,52,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,116,102,532,97,94
5.0,5,5,40,12,41,18,12,41,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,103,122,658,108,110
0.0,5,5,6,13,6,15,13,8,38,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,670,113,104,631,102,103
3.0,5,5,24,15,20,41,16,38,8,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,689,720,748,118,104,662,112,103
2.0,5,5,17,8,54,32,8,56,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,328,132,111,240,100,110
2.0,5,5,5,14,59,29,15,4,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,679,99,111,718,89,115
0.0,5,5,14,11,51,14,11,55,57,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,700,113,108,613,99,111
1.0,5,5,15,8,41,34,9,0,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,328,103,100,421,411,119
2.0,5,5,18,6,0,1,6,3,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,51,126,113,15,110,119
0.0,5,5,18,10,34,16,10,41,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,633,102,101,532,108,151
4.0,5,5,25,13,50,20,15,19,17,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,689,720,670,128,122,718,109,128
0.0,5,5,15,13,6,48,13,14,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,670,113,104,631,113,113
0.0,5,5,7,8,54,53,9,31,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,328,132,92,421,92,101
1.0,5,5,3,14,25,36,14,25,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,679,85,107,622,123,132
1.0,5,5,42,9,50,21,9,50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,464,128,100,421,128,142
2.0,5,5,1,10,41,29,10,42,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,633,103,111,532,93,110
3.0,5,6,21,14,8,47,3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,689,306,679,109,104,333,411,151
2.0,5,5,12,8,41,14,8,46,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,328,103,108,240,105,102
1.0,5,5,17,11,52,47,11,53,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,116,104,613,87,113
1.0,5,5,2,8,44,42,8,44,59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,328,114,103,240,123,118
5.0,5,5,20,13,15,12,13,22,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,670,114,104,631,125,92
1.0,5,5,7,12,52,45,13,4,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,689,720,686,116,124,631,89,113
5.0,5,5,36,12,37,27,12,38,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,115,112,658,112,101
1.0,5,5,40,12,40,6,12,40,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,105,125,658,113,128
1.0,5,5,42,9,53,23,9,54,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,464,117,118,421,109,124
1.0,5,5,5,10,40,30,11,0,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,633,105,102,613,411,102
2.0,5,5,41,12,33,31,12,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,114,122,658,84,205
2.0,5,5,12,8,26,44,8,38,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,328,101,121,240,112,103
1.0,5,5,15,13,19,33,13,19,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,670,94,112,631,109,128
1.0,5,5,8,14,48,28,14,48,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,679,124,86,622,103,118
2.0,5,5,5,14,16,27,14,37,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,679,99,112,622,97,104
0.0,5,5,5,9,50,56,9,51,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,464,128,95,421,114,102
2.0,5,5,13,8,56,3,10,32,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,328,123,102,532,103,120
0.0,5,5,6,19,13,21,19,14,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,133,118,100,182,113,84
1.0,5,5,13,11,35,59,11,39,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,106,97,613,97,101
1.0,5,5,7,9,9,53,9,10,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,464,108,92,421,90,110
3.0,5,5,10,10,37,15,11,26,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,633,115,104,613,100,100
0.0,5,5,11,11,45,32,11,48,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,119,111,613,103,108
0.0,5,5,7,13,31,13,14,24,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,670,112,125,622,108,103
0.0,5,5,9,12,6,53,12,13,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,686,113,92,658,97,118
5.0,5,5,17,12,20,49,12,46,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,118,108,658,105,92
0.0,5,5,38,15,38,59,15,40,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,748,98,97,718,113,94
5.0,5,5,11,18,4,10,18,5,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,229,112,127,277,107,94
3.0,5,1,16,10,31,57,14,6,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,689,1056,633,112,115,622,107,95
1.0,5,5,11,16,10,54,16,11,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,572,118,125,662,107,118
2.0,5,5,17,16,55,15,17,3,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,572,101,104,436,110,122
5.0,5,5,38,15,42,20,15,46,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,748,101,122,718,105,118
1.0,5,5,9,11,48,28,12,40,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,700,124,86,658,113,122
0.0,5,5,18,15,29,48,15,40,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,748,127,104,718,113,103
2.0,5,5,3,15,14,39,15,15,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,748,101,119,718,89,92
0.0,5,5,12,12,43,2,12,43,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,686,112,119,658,102,99
0.0,5,5,8,8,44,57,8,52,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,328,114,115,240,97,93
0.0,5,5,38,15,36,19,15,38,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,748,98,98,718,112,118
0.0,5,5,8,12,31,35,12,32,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,112,116,658,103,118
2.0,5,5,12,10,56,6,10,57,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,633,123,125,532,101,132
1.0,5,5,6,16,40,33,16,42,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,572,105,112,662,93,128
0.0,5,5,13,9,15,48,13,0,48,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,689,720,464,114,104,631,411,113
1.0,5,5,5,11,31,37,11,51,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,700,112,100,613,114,94
0.0,5,5,10,9,28,1,10,26,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,464,113,113,532,100,102
2.0,5,5,7,9,39,47,9,40,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,464,100,104,421,113,113
0.0,5,5,9,14,5,9,14,14,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,679,93,118,622,113,103
4.0,5,5,0,13,50,41,13,52,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,670,128,104,631,97,118
0.0,5,5,1,16,56,2,16,57,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,572,123,119,662,101,120
0.0,5,5,11,11,56,51,12,15,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,123,107,658,89,118
2.0,5,5,14,14,45,42,16,53,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,679,119,103,662,87,94
0.0,5,5,45,16,58,5,17,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,572,107,136,436,110,103
0.0,5,5,10,9,55,44,10,5,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,464,101,121,532,107,89
0.0,5,5,8,18,33,58,19,25,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,229,114,116,182,123,110
3.0,5,6,25,18,37,37,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,689,306,229,115,100,333,411,205
0.0,5,5,42,18,32,20,18,52,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,229,109,122,277,97,122
1.0,5,5,12,11,11,43,11,55,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,700,119,108,613,99,112
5.0,5,5,12,12,30,22,12,30,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,686,126,108,658,103,110
0.0,5,5,8,9,13,5,9,44,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,464,118,136,421,123,111
1.0,5,5,12,13,1,29,13,58,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,689,720,670,112,111,631,118,100
2.0,5,5,6,17,20,45,17,24,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,345,118,124,436,108,89
1.0,5,5,6,16,10,10,16,41,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,572,118,127,662,108,128
4.0,5,5,1,16,24,31,16,33,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,572,121,122,662,112,151
0.0,5,5,11,13,22,12,15,6,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,670,116,104,718,107,94
2.0,5,5,12,7,49,27,7,49,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,127,120,112,96,110,92
1.0,5,5,22,12,1,3,12,1,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,112,102,658,108,111
4.0,5,5,5,11,5,24,12,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,689,720,700,93,92,658,411,118
1.0,5,5,9,8,27,9,8,55,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,328,102,118,240,99,111
6.0,5,5,16,17,26,7,19,48,16,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,689,720,345,101,100,182,103,101
0.0,5,5,20,19,40,47,19,41,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,133,105,104,182,108,111
2.0,5,5,7,14,23,29,14,23,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,679,115,111,622,120,122
0.0,5,5,12,10,3,12,10,14,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,113,104,532,113,119
5.0,5,5,12,10,3,38,10,4,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,633,113,137,532,89,119
1.0,5,5,7,14,57,32,14,57,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,679,99,111,622,101,142
1.0,5,5,10,12,48,33,13,25,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,686,124,112,631,123,118
2.0,5,5,5,18,7,43,18,38,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,229,106,108,277,112,116
3.0,5,5,5,9,16,10,9,42,11,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,689,720,464,99,127,421,93,111
0.0,5,5,20,19,31,47,19,39,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,133,112,104,182,97,103
1.0,5,5,5,8,45,6,9,16,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,328,119,125,421,90,92
1.0,5,5,13,15,37,14,15,37,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,689,720,748,115,108,718,97,120
0.0,5,5,20,19,42,34,19,59,35,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,689,720,133,101,100,182,100,94
0.0,5,5,4,10,44,9,11,56,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,633,114,118,613,100,124
0.0,5,5,12,12,10,24,12,23,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,686,118,92,658,120,98
0.0,5,5,8,14,10,31,14,11,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,679,118,122,622,107,113
5.0,5,5,7,14,52,18,15,15,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,679,116,122,718,89,118
1.0,5,5,8,10,6,43,10,7,59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,633,113,108,532,109,118
0.0,5,5,5,20,4,17,20,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,689,720,80,112,112,90,109,103
5.0,5,5,5,18,10,54,18,19,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,689,720,229,118,125,277,109,132
2.0,5,5,21,11,56,52,11,58,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,689,720,700,123,95,613,118,118
